product_name,price,unit,unit_price,image_name,integration_date,supermarket
Tesco Pro Formula For Men Active Life tusfürdő & sampon 400 ml,319,Ft/db,1l=797.5Ft,tesco-pro-formula-for-men-active-life-tusfurdo-sampon-400-ml-2005107264513.png,2021-11-11 15:36:07.018238,tesco
Tesco Pro Formula For Men Lime sampon férfiaknak 400 ml,305,Ft/db,1l=762.5Ft,tesco-pro-formula-for-men-lime-sampon-ferfiaknak-400-ml-2005107275427.png,2021-11-11 15:36:07.018238,tesco
Tesco Pro Formula For Men Pure Energy tusfürdő & sampon 400 ml,319,Ft/db,1l=797.5Ft,tesco-pro-formula-for-men-pure-energy-tusfurdo-sampon-400-ml-2005107264865.png,2021-11-11 15:36:07.018238,tesco
Tesco Pro Formula For Men Reconstructing sampon férfiaknak 400 ml,399,Ft/db,1l=997.5Ft,tesco-pro-formula-for-men-reconstructing-sampon-ferfiaknak-400-ml-2005107267408.png,2021-11-11 15:36:07.018238,tesco
Tesco Pro Formula Fresia & Wild Rose tusfürdő 400 ml,319,Ft/db,1l=797.5Ft,tesco-pro-formula-fresia-wild-rose-tusfurdo-400-ml-2005107274116.png,2021-11-11 15:36:07.018238,tesco
Tesco Pro Formula Glossy & Shine hajlakk 250 ml,345,Ft/db,1l=1380Ft,tesco-pro-formula-glossy-shine-hajlakk-250-ml-2005107286058.jpg,2021-11-11 15:36:07.018238,tesco
Tesco Pro Formula Kids Kalóz/Sellő fogkefe 6 éves kortól,299,Ft/db,1db=299Ft,tesco-pro-formula-kids-kaloz-sello-fogkefe-6-eves-kortol-2005107365272.png,2021-11-11 15:36:07.018238,tesco
Tesco Pro Formula Maracuja & Guarana tusfürdő 400 ml,319,Ft/db,1l=797.5Ft,tesco-pro-formula-maracuja-guarana-tusfurdo-400-ml-2005107272853.png,2021-11-11 15:36:07.025351,tesco
Tesco Pro Formula Maxi Aloe Vera and Camomile tisztasági betét mindennapi használatra 30 db,355,Ft/db,1db=11.83Ft,tesco-pro-formula-maxi-aloe-vera-and-camomile-tisztasagi-betet-mindennapi-hasznalatra-30-db-2005100508437.jpg,2021-11-11 15:36:07.025351,tesco
Tesco Pro Formula Normal tisztasági betét mindennapi használatra 30 db,355,Ft/db,1db=11.83Ft,tesco-pro-formula-normal-tisztasagi-betet-mindennapi-hasznalatra-30-db-2005100508436.jpg,2021-11-11 15:36:07.026357,tesco
Tesco Pro Formula Ultra Strong hajlakk 250 ml,345,Ft/db,1l=1380Ft,tesco-pro-formula-ultra-strong-hajlakk-250-ml-2005107286249.jpg,2021-11-11 15:36:07.026357,tesco
Tesco Pro Formula vattakorong 120 db,239,Ft/db,1db=1.99Ft,tesco-pro-formula-vattakorong-120-db-2005107276530.png,2021-11-11 15:36:07.027384,tesco
Tesco Pro Formula Volume Effect hajlakk 250 ml,345,Ft/db,1l=1380Ft,tesco-pro-formula-volume-effect-hajlakk-250-ml-2005107286225.jpg,2021-11-11 15:36:07.028380,tesco
Tesco Rain Forest légfrissítő aeroszol 300 ml,349,Ft/db,1l=1163.33Ft,tesco-rain-forest-legfrissito-aeroszol-300-ml-2005100501149.jpg,2021-11-11 15:36:07.028380,tesco
Tesco sajtízű kukoricasnack 125 g,155,Ft/db,1kg=1240Ft,tesco-sajtizu-kukoricasnack-125-g-2004020201011.png,2021-11-11 15:36:07.028380,tesco
Tesco sajtos virsli csirkehúsból 10 db 350 g,620,Ft/db,1kg=1771.43Ft,tesco-sajtos-virsli-csirkehusbol-10-db-350-g-2004007902020.jpg,2021-11-11 15:36:07.028380,tesco
Tesco sárgabarack extradzsem 260 g,345,Ft/db,1kg=1326.92Ft,tesco-sargabarack-extradzsem-260-g-2005100501293.png,2021-11-11 15:36:07.028380,tesco
Tesco Sea Breeze légfrissítő aeroszol 300 ml,349,Ft/db,1l=1163.33Ft,tesco-sea-breeze-legfrissito-aeroszol-300-ml-2005100501151.jpg,2021-11-11 15:36:07.028380,tesco
Tesco sertés gulyáshús lapockából 500 g,829,Ft/db,1kg=1658Ft,tesco-sertes-gulyashus-lapockabol-500-g-2004009747537.png,2021-11-11 15:36:07.028380,tesco
Tesco sertés-marha darálthús 500 g,939,Ft/db,1kg=1878Ft,tesco-sertes-marha-daralthus-500-g-2004120658825.png,2021-11-11 15:36:07.028380,tesco
Tesco Soft & Fresh Lavender textilöblítő koncentrátum 66 mosás 2 l,599,Ft/db,1l=299.5Ft,tesco-soft-fresh-lavender-textiloblito-koncentratum-66-mosas-2-l-2004010585890.png,2021-11-11 15:36:07.028380,tesco
Tesco Soft & Fresh Sky Fantasy textilöblítő koncentrátum 66 mosás 2 l,599,Ft/db,1l=299.5Ft,tesco-soft-fresh-sky-fantasy-textiloblito-koncentratum-66-mosas-2-l-2004010585913.png,2021-11-11 15:36:07.028380,tesco
Tesco Soft & Fresh Sunny Touch textilöblítő koncentrátum 66 mosás 2 l,599,Ft/db,1l=299.5Ft,tesco-soft-fresh-sunny-touch-textiloblito-koncentratum-66-mosas-2-l-2004010585920.png,2021-11-11 15:36:07.028380,tesco
Tesco Soft Luxury toalett papír 3 rétegű 8 tekercs,749,Ft/db,1db=93.63Ft,tesco-soft-luxury-toalett-papir-3-retegu-8-tekercs-2004020148255.jpg,2021-11-11 15:36:07.028380,tesco
Tesco sós burgonyachips 77 g,159,Ft/db,1kg=2064.94Ft,tesco-sos-burgonyachips-77-g-2004009848937.jpg,2021-11-11 15:36:07.035670,tesco
Tesco sós karamell ízű jégkrém sós karamell ízű szósszal és karamelldarabokkal 900 ml,809,Ft/db,1l=898.89Ft,tesco-sos-karamell-izu-jegkrem-sos-karamell-izu-szosszal-es-karamelldarabokkal-900-ml-2005100567669.jpg,2021-11-11 15:36:07.037037,tesco
Tesco sós kisperec 425 g,649,Ft/db,1kg=1527.06Ft,tesco-sos-kisperec-425-g-2004009806630.png,2021-11-11 15:36:07.037674,tesco
Tesco sós pálcika 425 g,649,Ft/db,1kg=1527.06Ft,tesco-sos-palcika-425-g-2004009806623.png,2021-11-11 15:36:07.037674,tesco
Tesco sütőmargarin 250 g,159,Ft/db,1kg=636Ft,tesco-sutomargarin-250-g-2004020181408.png,2021-11-11 15:36:07.038620,tesco
Tesco sütőpor 12 g,10,Ft/db,1kg=833.33Ft,tesco-sutopor-12-g-2005100501402.jpg,2021-11-11 15:36:07.039616,tesco
Tesco szeletelt bacon szalonna 2 x 100 g (200 g),579,Ft/db,1kg=2895Ft,tesco-szeletelt-bacon-szalonna-2-x-100-g-200-g-2004009881415.png,2021-11-11 15:36:07.039616,tesco
Tesco szeletelt csemege vastagkolbász 70 g,225,Ft/db,1kg=3214.29Ft,tesco-szeletelt-csemege-vastagkolbasz-70-g-2004020277703.png,2021-11-11 15:36:07.039616,tesco
Tesco szeletelt csirkemell sonka 100 g,229,Ft/db,1kg=2290Ft,tesco-szeletelt-csirkemell-sonka-100-g-2004010344886.png,2021-11-11 15:36:07.039616,tesco
Tesco szeletelt főtt sonka 100 g,379,Ft/db,1kg=3790Ft,tesco-szeletelt-fott-sonka-100-g-2004020023602.jpg,2021-11-11 15:36:07.039616,tesco
Tesco szeletelt marha lábszár csont nélkül,2999,Ft/db,1kg=2999Ft,tesco-szeletelt-marha-labszar-csont-nelkul-2004009747568.png,2021-11-11 15:36:07.039616,tesco
Tesco szeletelt párizsi csirkehúsból 100 g,95,Ft/db,1kg=950Ft,tesco-szeletelt-parizsi-csirkehusbol-100-g-2004020316034.jpg,2021-11-11 15:36:07.039616,tesco
Tesco szeletelt pulykamell sonka 100 g,229,Ft/db,1kg=2290Ft,tesco-szeletelt-pulykamell-sonka-100-g-2004010344879.png,2021-11-11 15:36:07.039616,tesco
Tesco szeletelt sertés karaj csont nélkül 360 g,809,Ft/db,1kg=2247.22Ft,tesco-szeletelt-sertes-karaj-csont-nelkul-360-g-2004009747667.png,2021-11-11 15:36:07.039616,tesco
Tesco szeletelt sertés karaj csont nélkül 720 g,1449,Ft/db,1kg=2012.5Ft,tesco-szeletelt-sertes-karaj-csont-nelkul-720-g-2004010437137.png,2021-11-11 15:36:07.039616,tesco
Tesco szeletelt sertés tarja csont nélkül 400 g,769,Ft/db,1kg=1922.5Ft,tesco-szeletelt-sertes-tarja-csont-nelkul-400-g-2004010437113.png,2021-11-11 15:36:07.045775,tesco
Tesco szeletelt sertéscomb sonka 100 g,379,Ft/db,1kg=3790Ft,tesco-szeletelt-sertescomb-sonka-100-g-2004020023603.jpg,2021-11-11 15:36:07.045775,tesco
Tesco szeletelt sertéstarja,1299,Ft/cs,1kg=1624Ft,tesco-szeletelt-sertestarja-2004010437120-1-5k.png,2021-11-11 15:36:07.045775,tesco
"Tesco szeletelt, zsíros, félkemény, füstölt ízű trappista sajt 125 g",299,Ft/db,1kg=2392Ft,tesco-szeletelt-zsiros-felkemeny-fustolt-izu-trappista-sajt-125-g-2004010085277.png,2021-11-11 15:36:07.047830,tesco
"Tesco szeletelt, zsírszegény, félkemény trappista sajt 125 g",299,Ft/db,1kg=2392Ft,tesco-szeletelt-zsirszegeny-felkemeny-trappista-sajt-125-g-2004120163079.png,2021-11-11 15:36:07.047830,tesco
Tesco szemeteszsák zárószalaggal 60 l 10 db,239,Ft/db,1db=23.9Ft,tesco-szemeteszsak-zaroszalaggal-60-l-10-db-2005100501266.png,2021-11-11 15:36:07.047830,tesco
Tesco szénsavas trópusi gyümölcs ízű energiaital cukorral és édesítőszerrel 250 ml,109,Ft/db,1l=436Ft,tesco-szensavas-tropusi-gyumolcs-izu-energiaital-cukorral-es-edesitoszerrel-250-ml-2004020181863.png,2021-11-11 15:36:07.047830,tesco
Tesco tejcsokoládé 100 g,219,Ft/db,1kg=2190Ft,tesco-tejcsokolade-100-g-2005100429245.png,2021-11-11 15:36:07.047830,tesco
Tesco tejcsokoládé egész mogyoróval 100 g,329,Ft/db,1kg=3290Ft,tesco-tejcsokolade-egesz-mogyoroval-100-g-2005100429258.png,2021-11-11 15:36:07.047830,tesco
Tesco tejcsokoládé mogyoróval 100 g,219,Ft/db,1kg=2190Ft,tesco-tejcsokolade-mogyoroval-100-g-2005100429246.png,2021-11-11 15:36:07.047830,tesco
Tesco tejcsokoládéval bevont puszedli 500 g,599,Ft/db,1kg=1198Ft,tesco-tejcsokoladeval-bevont-puszedli-500-g-2005100429291.png,2021-11-11 15:36:07.047830,tesco
Tesco téli szélvédőmosó folyadék -19°C 2 l,699,Ft/db,1l=349.5Ft,tesco-illatositott-teli-szelvedomoso-folyadek-19-c-ig-2-l-2004020167451.jpg,2021-11-11 15:36:07.047830,tesco
Tesco téli szélvédőmosó folyadék -19°C 4 l,1199,Ft/db,1l=299.75Ft,tesco-illatositott-teli-szelvedomoso-folyadek-19-c-ig-4-l-2004020167455.jpg,2021-11-11 15:36:07.047830,tesco
Tesco teljes kiőrlésű búzaliszt 1 kg,219,Ft/db,1kg=219Ft,tesco-teljes-kiorlesu-buzaliszt-1-kg-2004020161233.png,2021-11-11 15:36:07.047830,tesco
Tesco tonhal darabok növényi olajban és sós lében 185 g,519,Ft/db,1kg=3992.31Ft,tesco-tonhal-darabok-novenyi-olajban-es-sos-leben-185-g-2005100397074.png,2021-11-11 15:36:07.047830,tesco
Tesco tyúkhúsleves-kocka 12 db 120 g,199,Ft/db,1kg=1658.33Ft,tesco-tyukhusleves-kocka-12-db-120-g-2005100414560.jpg,2021-11-11 15:36:07.047830,tesco
Tesco UHT főzőtejszín 20% 500 ml,539,Ft/db,1l=1078Ft,tesco-uht-fozotejszin-20-500-ml-2004010134173.png,2021-11-11 15:36:07.047830,tesco
Tesco UHT szójaital 1 l,399,Ft/db,1l=399Ft,tesco-uht-szojaital-1-l-2005100262329.png,2021-11-11 15:36:07.056930,tesco
Tesco vaj 100 g,289,Ft/db,1kg=2890Ft,tesco-vaj-100-g-2004010437458.png,2021-11-11 15:36:07.056930,tesco
Tesco vajas toast kenyér 500 g,299,Ft/db,1kg=598Ft,tesco-vajas-toast-kenyer-500-g-2004120453312.png,2021-11-11 15:36:07.057939,tesco
Tesco vanília jégkrém fehér csokoládé bevonattal 120 ml,199,Ft/db,1l=1658.33Ft,tesco-vanilia-jegkrem-feher-csokolade-bevonattal-120-ml-2005100478195.jpg,2021-11-11 15:36:07.058978,tesco
Tesco Vanília lap illatosító,249,Ft/db,1db=249Ft,tesco-vanilia-lap-illatosito-2005118287877.png,2021-11-11 15:36:07.058978,tesco
Tesco vaníliaízű krémmel töltött ostya 225 g,305,Ft/db,1kg=1355.56Ft,tesco-vaniliaizu-kremmel-toltott-ostya-225-g-2005100605050.jpg,2021-11-11 15:36:07.058978,tesco
Tesco vaníliás jégkrém tejcsokoládés bevonattal 120 ml,199,Ft/db,1l=1658.33Ft,tesco-vanilias-jegkrem-tejcsokolades-bevonattal-120-ml-2005100477860.jpg,2021-11-11 15:36:07.058978,tesco
Tesco virsli csirkehúsból 10 db 350 g,620,Ft/db,1kg=1771.43Ft,tesco-virsli-csirkehusbol-10-db-350-g-2004007902006.jpg,2021-11-11 15:36:07.058978,tesco
Tesco Vollkorn toast teljes kiőrlésű búzaliszttel 500 g,299,Ft/db,1kg=598Ft,tesco-vollkorn-toast-teljes-kiorlesu-buzaliszttel-500-g-2004010030130.png,2021-11-11 15:36:07.058978,tesco
"Tesco Zafír szén-dioxiddal enyhén dúsított természetes ásványvíz 1,5 l",69,Ft/db,1l=46Ft,tesco-zafir-szen-dioxiddal-enyhen-dusitott-termeszetes-asvanyviz-1-5-l-2004020216780.png,2021-11-11 15:36:07.058978,tesco
"Tesco Zafír szénsavmentes természetes ásványvíz 1,5 l",69,Ft/db,1l=46Ft,tesco-zafir-szensavmentes-termeszetes-asvanyviz-1-5-l-2004020216781.png,2021-11-11 15:36:07.058978,tesco
Tesco zöld étkezési lencse 500 g,309,Ft/db,1kg=618Ft,tesco-zold-etkezesi-lencse-500-g-2005100547234.jpg,2021-11-11 15:36:07.058978,tesco
Tesco zöldhagyma ízű burgonyachips 77 g,159,Ft/db,1kg=2064.94Ft,tesco-zoldhagyma-izu-burgonyachips-77-g-2005100242335.png,2021-11-11 15:36:07.058978,tesco
Tesco zöldségleves-kocka 12 db 120 g,199,Ft/db,1kg=1658.33Ft,tesco-zoldsegleves-kocka-12-db-120-g-2005100414562.jpg,2021-11-11 15:36:07.058978,tesco
"Tesco zsíros, félkemény, felezett trappista sajt 700 g",1439,Ft/db,1kg=2055.71Ft,tesco-zsiros-felkemeny-felezett-trappista-sajt-700-g-2004010616075.jpg,2021-11-11 15:36:07.058978,tesco
Tesco zsírszegény áfonyás joghurt 150 g,135,Ft/db,1kg=900Ft,tesco-zsirszegeny-afonyas-joghurt-150-g-2004120394306.png,2021-11-11 15:36:07.066238,tesco
Tesco zsírszegény áfonyás joghurtital 350 g,199,Ft/db,1kg=568.57Ft,tesco-zsirszegeny-afonyas-joghurtital-350-g-2004120204815.png,2021-11-11 15:36:07.067234,tesco
Tesco zsírszegény epres joghurt 150 g,135,Ft/db,1kg=900Ft,tesco-zsirszegeny-epres-joghurt-150-g-2004120394289.png,2021-11-11 15:36:07.067683,tesco
Tesco zsírszegény erdei gyümölcsös joghurt 150 g,135,Ft/db,1kg=900Ft,tesco-zsirszegeny-erdei-gyumolcsos-joghurt-150-g-2004120394295.png,2021-11-11 15:36:07.068320,tesco
Tesco zsírszegény kakaópor 200 g,479,Ft/db,1kg=2395Ft,tesco-zsirszegeny-kakaopor-200-g-2005100241989.png,2021-11-11 15:36:07.069266,tesco
Tesco zsírszegény sült alma ízű joghurt 150 g,135,Ft/db,1kg=900Ft,tesco-zsirszegeny-sult-alma-izu-joghurt-150-g-2004120394266.png,2021-11-11 15:36:07.069266,tesco
Tesco zsírszegény szamócás joghurtital 350 g,199,Ft/db,1kg=568.57Ft,tesco-zsirszegeny-szamocas-joghurtital-350-g-2004120204867.png,2021-11-11 15:36:07.070266,tesco
Tesco zsírszegény szeder-málna joghurtital 350 g,199,Ft/db,1kg=568.57Ft,tesco-zsirszegeny-szeder-malna-joghurtital-350-g-2004120204850.png,2021-11-11 15:36:07.070266,tesco
Tesco Zweigelt félédes vörösbor 750 ml,449,Ft/db,1l=598.67Ft,tesco-zweigelt-feledes-vorosbor-750-ml-2004120815985.jpg,2021-11-11 15:36:07.070266,tesco
Tess filteres tea,399,Ft/cs,,tess-tea-2004020319483-1-5k.png,2021-11-11 15:36:07.072383,tesco
The Crew társasjáték,2999,Ft,,the-crew-tarsasjatek-2005100611299-1-5k.png,2021-11-11 15:36:07.072383,tesco
The Grower's Harvest gyorsfagyasztott zöldségkeverék 750 g,349,Ft/db,1kg=465.33Ft,the-grower-s-harvest-gyorsfagyasztott-zoldsegkeverek-750-g-2005100579715.png,2021-11-11 15:36:07.073381,tesco
Theodora ásványvíz,79,Ft/db,1l=59Ft,theodora-asvanyviz-1-5l-2004003238567-1-5k.png,2021-11-11 15:36:07.074420,tesco
Tiffan's Immortal Cuvée,1349,Ft,1l=1799Ft,minden-tiffan-bor-25-2004020296098-1-5k.png,2021-11-11 15:36:07.074420,tesco
"Toffifee Mikulás, Rénszarvas, Hóember vagy karácsonyi képes mogyorós desszert",1899,Ft/cs,1kg=6131Ft,toffifee-mikirenhoem-375g-2004020012975-1-5k.png,2021-11-11 15:36:07.076525,tesco
"Tokaji Furmint félédes fehérbor 10,5% 750 ml",499,Ft/db,1l=665.33Ft,tokaji-furmint-feledes-feherbor-10-5-750-ml-2004010417320.jpg,2021-11-11 15:36:07.076525,tesco
Tokajicum Tokaji Kedves,1099,Ft,1l=2198Ft,tokajicum-tokaji-kedves-edes-feherbor-2004010501852-1-5k.png,2021-11-11 15:36:07.077674,tesco
TOP Turbo versenyautó-pálya 2 húrokkal,10490,Ft/szett,,top-turbo-versenyauto-palya-2-hurokkal-2005100608303-1-5k.png,2021-11-11 15:36:07.078709,tesco
Total Quartz motorolaj,1999,Ft,,total-motorolaj-2004020321008-1-5k.png,2021-11-11 15:36:07.079265,tesco
TP 4 az 1-ben tricikli,19190,Ft,,tp-4-az-1-ben-tricikli-2005100612547-1-5k.png,2021-11-11 15:36:07.079265,tesco
Trefl kirakó,1399,Ft/db,,trefl-kirako-2005100611296-1-5k.png,2021-11-11 15:36:07.079265,tesco
Trefl Little Explorer A test vagy Trefl Little Explorer Az óra,1399,Ft/db,,little-explorer-a-test-2005100505418-1-5k.png,2021-11-11 15:36:07.079265,tesco
Trefl Magyarország térkép kirakó,1599,Ft,,magyarorszag-terkep-kirako-2005100544067-1-5k.png,2021-11-11 15:36:07.079265,tesco
Trefl spirál kirakó,1999,Ft/db,,trefl-spiral-kirako-2005100611297-1-5k.png,2021-11-11 15:36:07.079265,tesco
Tuborg Green dobozos sör,189,Ft/db,,,2021-11-11 15:36:07.079265,tesco
Tuc kréker,219,Ft/cs,1kg=2590Ft,2004009851180-1-5k.png,2021-11-11 15:36:07.079265,tesco
Újdonságajánlatunk,3999,Ft/db-tól,,ujdonsag-ajanlatunk-2004020325894-1-5k.png,2021-11-11 15:36:07.079265,tesco
Univer Piros Arany ételízesítő,379,Ft/db,1kg=2369Ft,univer-piros-arany-2004003239939-1-5k.png,2021-11-11 15:36:07.079265,tesco
Ünnepváró lapcsomagok,1490,Ft/cs-tól,,unnepvaro-lapcsomagok-2004020326407-1-5k.png,2021-11-11 15:36:07.086833,tesco
Vampire party társasjáték,5999,Ft,,vampire-party-tarsasjatek-2005100611094-1-5k.png,2021-11-11 15:36:07.088891,tesco
Várda keserűlikőr 1 db pohárral díszdobozban,2999,Ft/cs,1l=7598Ft,varda-keseru-0-5l-pohar-2004020306149-1-5k.png,2021-11-11 15:36:07.088891,tesco
Városi gördeszka,5999,Ft/db,,varosi-gordeszka-2005100598360-2-5k.png,2021-11-11 15:36:07.088891,tesco
Várszegi Dunántúli Rosé vagy Rizling Cuvée,999,Ft/db,1l=1332Ft,varszegi-pinceszet-2004020295620-1-5k.png,2021-11-11 15:36:07.088891,tesco
Varta Blue Dynamic akkumulátor,32190,Ft,,varta-akkumulator-2005100614417-1-5k.png,2021-11-11 15:36:07.088891,tesco
Vecsési savanyított káposzta,549,Ft/cs,,vecsesi-savanyitott-kaposzta-2004003275067-1-5k.png,2021-11-11 15:36:07.088891,tesco
Vénusz napraforgó-étolaj,3299,Ft,1l=660Ft,venusz-napraforgo-etolaj-2004002959210-1-5k.png,2021-11-11 15:36:07.088891,tesco
Verano görögdinnyegin,6499,Ft,1l=9284Ft,verano-gin-2004020318940-1-5k.png,2021-11-11 15:36:07.088891,tesco
Világító papírcsillag,999,Ft,,2005100504461-1-5k.png,2021-11-11 15:36:07.088891,tesco
Vineyards World Wines Chardonnay száraz fehérbor 12% 750 ml,699,Ft/db,1l=932Ft,vineyards-world-wines-chardonnay-szaraz-feherbor-12-750-ml-2005100268267.png,2021-11-11 15:36:07.088891,tesco
Vineyards World Wines Shiraz száraz vörösbor 13% 750 ml,699,Ft/db,1l=932Ft,vineyards-world-wines-shiraz-szaraz-vorosbor-13-750-ml-2005100268022.jpg,2021-11-11 15:36:07.088891,tesco
Virágméz 850 g,2459,Ft/db,1kg=2892.94Ft,viragmez-850-g-2004010711770.png,2021-11-11 15:36:07.097044,tesco
Virslis-mustáros snack,129,Ft/db,,,2021-11-11 15:36:07.098042,tesco
Vita Garden cinkegolyó,499,Ft,1kg=998Ft,vita-garden-cinkegolyo-2004020237364-1-5k.png,2021-11-11 15:36:07.098491,tesco
Vita Garden fehérjével dúsított magkeverék,1149,Ft,,vita-garden-feherjevel-dusitott-magkeverek-2004020324984-1-5k.png,2021-11-11 15:36:07.099119,tesco
Vita Garden klasszikus magkeverék,549,Ft,1kg=646Ft,vita-garden-klasszikus-magkeverek-2004020237363-1-5k.png,2021-11-11 15:36:07.099119,tesco
Vita Garden Prémium lisztféreggel töltött fél kókuszdió,699,Ft,1kg=3495Ft,vita-garden-premium-lisztfereggel-toltott-fel-kokuszdio-2004020237362-1-5k.png,2021-11-11 15:36:07.100072,tesco
Vitakraft karácsonyi csomag kutyáknak,1990,Ft,,vitakraft-karacsonyi-csomag-kutyaknak-2004020324064-1-5k.png,2021-11-11 15:36:07.101070,tesco
Vitakraft karácsonyi csomag macskáknak,1690,Ft,,vitakraft-karacsonyi-csomag-macskaknak-2004020324065-1-5k.png,2021-11-11 15:36:07.101070,tesco
Voilá borkoktél,899,Ft/db,1l=1199Ft,voila-borkoktel-2004005941984-1-5k.png,2021-11-11 15:36:07.101070,tesco
Volt akkumulátoros quad,15990,Ft,,volt-akkumulatoros-quad-2005100371528-1-5k.png,2021-11-11 15:36:07.101070,tesco
Vöröshagyma lédig,41,Ft/db,1kg=299Ft,voroshagyma-ledig-2004006481922.png,2021-11-11 15:36:07.101070,tesco
WaterWipes törlőkendő,999,Ft/cs,1db=17Ft,waterwipes-torlokendo-2004020323066-1-5k.png,2021-11-11 15:36:07.101070,tesco
West park törülköző,1599,Ft,,west-park-torulkozo-2005100478073-1-5k.png,2021-11-11 15:36:07.101070,tesco
Wonder Pony land delux készlet,5699,Ft/szett,,wonder-pony-land-delux-keszlet-2005118688797-1-5k.png,2021-11-11 15:36:07.107672,tesco
X-Shot Dart ball blaster játék fegyver,6399,Ft/szett,,x-shot-dart-ball-blaster-jatekfegyver-2005100496810-1-5k.png,2021-11-11 15:36:07.108709,tesco
X-Shot Dart Blaster játék fegyver,8999,Ft/szett,,x-shot-dart-blaster-jatekfegyver-2005100496418-1-5k.png,2021-11-11 15:36:07.109350,tesco
X-Shot Excel Turbo Advance játék fegyver,8199,Ft/szett,,x-shot-excel-turbo-advance-jatekfegyver-2005108336295-1-5k.png,2021-11-11 15:36:07.109350,tesco
X-Shot Ultimate fegyverkészlet,9399,Ft/szett,,x-shot-ultimate-fegyverkeszlet-2005100496888-1-5k.png,2021-11-11 15:36:07.109350,tesco
Xilit édesítőszer,699,Ft,1kg=2796Ft,xilit-edesitoszer-2004120316337-1-5k.png,2021-11-11 15:36:07.109350,tesco
XOXO Ultimate szépség szett,6999,Ft/szett,,xoxo-ultimate-szepseg-szett-2005100600871-1-5k.png,2021-11-11 15:36:07.109350,tesco
XQMAX dartstábla,2999,Ft/szett,,xqmax-darts-tabla-2005100388479-1-5k.png,2021-11-11 15:36:07.109350,tesco
Zagyvaparti csípős füstölt kolbász,279,Ft/db,1kg=2790Ft,zagyvaparti-csipos-parasztkolbasz-2004120824663.png,2021-11-11 15:36:07.109350,tesco
Zagyvaparti füstölt kolbász,279,Ft/db,1kg=2790Ft,zagyvaparti-paraszt-kolbasz-2004009962718.png,2021-11-11 15:36:07.109350,tesco
Ziaja tusfürdő,640,Ft/db,,,2021-11-11 15:36:07.109350,tesco
Zinas ózongenerátoros fertőtlenítőlámpa,11990,Ft,,zinas-ozongeneratoros-fertotlenitolampa-2005100641146-1-5k.png,2021-11-11 15:36:07.109350,tesco
Zooble Happytat figura,3099,Ft,,zooble-happytat-figura-csomag-2005100616120-2-5k.png,2021-11-11 15:36:07.109350,tesco
Zsemle 55 g,27,Ft/db,1kg=490.91Ft,zsemle-55-g-2004008607771.png,2021-11-11 15:36:07.117744,tesco
Zuru Robo Alive T-Rex dinós játék,6299,Ft,,zuru-robo-alive-t-rex-dinos-jatek-2005100603233-1-5k.png,2021-11-11 15:36:07.117744,tesco
"Zwack Unicum, Unicum Szilva vagy Unicum Barista keserűlikőr",6389,Ft/db,,zwack-unicum-vagy-unicum-szilva-vagy-unicum-barista-keserulikor-1l-2004003218620-1-5k.png,2021-11-11 15:36:07.118778,tesco
